id,tsneX,tsneY,pcaX,pcaY,somX,somY,umapX,umapY,aeX,aeY,start,active,color,kcolor2,kcolor3,kcolor4,kcolor5,kcolor6,kcolor7,kcolor8,kcolor20,dbcolor
0,3.593180053703435,-28.470096278665487,12.750801125298167,-38.38419113531729,66.08695652173913,-17.391304347826086,-26.374568939208984,-16.674152374267578,41.599999999999994,24.0,0,1,black,green,green,green,yellow,green,red,yellow,orange,black
1,5.786741894121263,-30.33128999005671,1.4964707541041236,-59.589807138422216,66.08695652173913,-17.391304347826086,-26.143550872802734,-21.054733276367188,75.19999999999999,8.0,1000,1,black,green,yellow,green,yellow,green,red,yellow,orange,black
2,3.427425206173112,-60.48444125947227,13.062231089770862,35.80652979246227,45.21739130434783,-45.21739130434783,-42.89561462402344,12.85955810546875,38.400000000000006,-56.0,2000,1,black,green,green,blue,purple,blue,yellow,teal,black,black
3,14.666602016913984,-0.23654083862787445,-14.592918495101742,-54.648451928657025,-31.304347826086953,-59.130434782608695,5.947967529296875,-42.208065032958984,-27.200000000000003,-68.8,3000,1,black,blue,yellow,red,green,purple,blue,orange,yellow,black
4,-41.23574092389355,14.491564098793901,-33.525022701762914,-28.16290915524202,-45.21739130434783,-52.173913043478265,26.20465087890625,3.8637466430664062,-52.8,-9.599999999999994,4000,1,black,blue,yellow,red,green,orange,orange,brown,blue,black
5,-40.51414850056681,12.362653143146119,-36.01151695935592,-32.31427153441364,-52.173913043478265,-31.304347826086953,31.70092010498047,-7.691070556640625,19.200000000000003,43.2,5000,1,black,blue,yellow,red,green,orange,orange,brown,blue,black
6,-9.46357163435313,50.08114722688586,-33.96475725814648,17.12026606713981,-59.130434782608695,45.21739130434783,43.926414489746094,38.47509765625,-49.6,-76.8,6000,1,black,blue,blue,yellow,blue,yellow,green,teal,green,black
7,38.27248993872773,-24.5735660973327,0.016271661758480604,3.356646942004815,24.347826086956516,-31.304347826086953,-22.409801483154297,8.313377380371094,-72.0,-48.0,7000,1,black,green,green,blue,purple,purple,blue,teal,orange,black
8,-5.7749064295611845,18.162451353187308,-19.57173874103993,-18.258031828015625,-3.4782608695652186,-3.4782608695652186,17.369422912597656,-7.148048400878906,-32.0,57.599999999999994,8000,1,black,blue,yellow,red,green,purple,blue,orange,yellow,black
9,-37.21095745699777,7.2564179105691835,-32.07143438664899,-54.04186741783666,-52.173913043478265,3.4782608695652186,18.061599731445312,-31.95769500732422,38.400000000000006,-17.6,9000,1,black,blue,yellow,red,green,purple,blue,orange,blue,black
10,-46.82787400644111,-6.239512452316632,-21.624144751842138,-33.41928063715124,17.391304347826093,31.304347826086953,34.639488220214844,-51.432373046875,19.200000000000003,-70.4,10000,1,black,blue,yellow,red,green,orange,orange,brown,green,black
11,22.490832633764484,-38.682904638174016,-16.382156978070306,2.179582448806187,10.434782608695656,45.21739130434783,41.900634765625,-17.89887237548828,-22.4,-12.799999999999997,11000,1,black,blue,blue,red,red,orange,red,brown,green,black
12,53.938743188757826,3.083966136041866,-17.07871239620239,32.7164693823767,24.347826086956516,-52.173913043478265,-19.20398712158203,52.41645812988281,17.599999999999994,-52.8,12000,1,black,blue,blue,yellow,blue,yellow,green,teal,green,black
13,-31.90721313105982,12.609743753334584,-35.838488854762424,-42.729909913025494,-24.347826086956523,-38.26086956521739,30.2545166015625,-33.67408752441406,-19.200000000000003,-57.6,13000,1,black,blue,yellow,red,green,orange,orange,brown,blue,black
14,-32.61591123783548,24.944675831314683,-45.09325529799759,-2.5427613530488316,-45.21739130434783,-45.21739130434783,44.98870849609375,-24.144474029541016,-60.8,-40.0,14000,1,black,blue,yellow,red,red,orange,orange,brown,blue,black
15,-36.30934859988998,14.796910645405276,-40.36551158495543,-39.16876283257285,-52.173913043478265,-31.304347826086953,33.59888458251953,-17.70825958251953,-14.400000000000006,-80.0,15000,1,black,blue,yellow,red,green,orange,orange,brown,blue,black
16,-60.34448738086961,40.17370709264799,-49.241854042945775,9.39006711450098,-59.130434782608695,52.17391304347825,65.46038818359375,-13.976463317871094,-73.6,-1.5999999999999943,16000,1,black,blue,blue,yellow,red,red,purple,blue,red,black
17,-36.84805854725562,26.690097116314192,-50.6449059995619,-33.73673176259806,-52.173913043478265,52.17391304347825,53.12736511230469,-25.58496856689453,41.599999999999994,22.400000000000006,17000,1,black,blue,yellow,red,red,orange,orange,brown,blue,black
18,36.749827555584105,-68.94913844591494,25.718675843303842,-3.5489405471540465,38.26086956521739,66.08695652173913,-64.03616333007812,-19.633403778076172,19.200000000000003,12.799999999999997,18000,1,black,green,green,blue,purple,blue,yellow,red,blue,black
19,34.69393491567931,-44.52889756818154,15.071929203527233,13.107969126430035,80.0,52.17391304347825,-45.05704116821289,9.248298645019531,60.80000000000001,56.0,19000,1,black,green,green,blue,purple,blue,yellow,red,purple,black
20,-17.169376898133628,-39.16076745276008,13.948217797046112,-33.35450325402848,66.08695652173913,24.347826086956516,-36.667423248291016,-71.02233123779297,-12.799999999999997,-3.200000000000003,20000,1,black,green,green,green,yellow,green,red,yellow,yellow,black
